O3_AQI,id,State_Code
46.0,55015,55
46.0,55017,55
46.0,55019,55
46.0,55021,55
46.0,55023,55
46.0,55025,55
46.0,55027,55
46.0,55029,55
46.0,55031,55
46.0,55033,55
46.0,55035,55
46.0,55037,55
46.0,55039,55
46.0,55041,55
46.0,55043,55
46.0,55045,55
46.0,55047,55
46.0,55049,55
46.0,55051,55
46.0,55053,55
46.0,55055,55
46.0,55057,55
46.0,55059,55
46.0,55061,55
46.0,55063,55
46.0,55065,55
46.0,55067,55
46.0,55069,55
46.0,55071,55
46.0,55073,55
46.0,55075,55
46.0,55077,55
46.0,55078,55
80.0,55079,55
80.0,55081,55
80.0,55083,55
80.0,55085,55
80.0,55087,55
80.0,55089,55
80.0,55091,55
80.0,55093,55
80.0,55095,55
80.0,55097,55
80.0,55099,55
80.0,55101,55
80.0,55103,55
80.0,55105,55
80.0,55107,55
80.0,55109,55
80.0,55111,55
80.0,55113,55
80.0,55115,55
80.0,55117,55
80.0,55119,55
80.0,55121,55
80.0,55123,55
80.0,55125,55
80.0,55127,55
80.0,55129,55
80.0,55131,55
80.0,55133,55
80.0,55135,55
80.0,55137,55
80.0,55139,55
80.0,55141,55
80.0,56000,56
80.0,56001,56
80.0,56003,56
80.0,56005,56
80.0,56007,56
80.0,56009,56
80.0,56011,56
80.0,56013,56
80.0,56015,56
80.0,56017,56
80.0,56019,56
100.0,56021,56
100.0,56023,56
100.0,56025,56
100.0,56027,56
100.0,56029,56
100.0,56031,56
100.0,56033,56
100.0,56035,56
80.0,56037,56
80.0,56039,56
93.0,56041,56
93.0,56043,56
93.0,56045,56
93.0,72000,72
93.0,72001,72
93.0,72003,72
93.0,72005,72
93.0,72007,72
93.0,72009,72
93.0,72011,72
93.0,72013,72
93.0,72015,72
93.0,72017,72
93.0,72019,72
93.0,72021,72
93.0,72023,72
93.0,72025,72
93.0,72027,72
93.0,72029,72
93.0,72031,72
93.0,72033,72
93.0,72035,72
93.0,72037,72
93.0,72039,72
93.0,72041,72
93.0,72043,72
93.0,72045,72
93.0,72047,72
93.0,72049,72
93.0,72051,72
93.0,72053,72
93.0,72054,72
93.0,72055,72
93.0,72057,72
93.0,72059,72
93.0,72061,72
93.0,72063,72
93.0,72065,72
93.0,72067,72
93.0,72069,72
93.0,72071,72
93.0,72073,72
93.0,72075,72
93.0,72077,72
93.0,72079,72
93.0,72081,72
93.0,72083,72
93.0,72085,72
93.0,72087,72
93.0,72089,72
93.0,72091,72
93.0,72093,72
93.0,72095,72
93.0,72097,72
93.0,72099,72
93.0,72101,72
93.0,72103,72
93.0,72105,72
93.0,72107,72
93.0,72109,72
93.0,72111,72
93.0,72113,72
93.0,72115,72
93.0,72117,72
93.0,72119,72
93.0,72121,72
93.0,72123,72
93.0,72125,72
93.0,72127,72
93.0,72129,72
93.0,72131,72
93.0,72133,72
93.0,72135,72
93.0,72137,72
93.0,72139,72
93.0,72141,72
93.0,72143,72
93.0,72145,72
93.0,72147,72
93.0,72149,72
93.0,72151,72
93.0,72153,72
